Country of residence,Origin,YearMonth,Values
Switzerland,Lebanon,2001.4166666666667,11
Switzerland,Lebanon,2001.5,14
Switzerland,Lebanon,2001.5833333333333,19
Switzerland,Lebanon,2001.6666666666667,27
Switzerland,Lebanon,2001.75,30
Switzerland,Lebanon,2001.8333333333333,11
Switzerland,Lebanon,2001.9166666666667,11
Turkey,Lebanon,2001.4166666666667,1
United Kingdom of Great Britain and Northern Ireland,Lebanon,2001.0,25
United Kingdom of Great Britain and Northern Ireland,Lebanon,2001.0833333333333,15
United Kingdom of Great Britain and Northern Ireland,Lebanon,2001.1666666666667,20
United Kingdom of Great Britain and Northern Ireland,Lebanon,2001.25,15
United Kingdom of Great Britain and Northern Ireland,Lebanon,2001.3333333333333,10
United Kingdom of Great Britain and Northern Ireland,Lebanon,2001.4166666666667,15
United Kingdom of Great Britain and Northern Ireland,Lebanon,2001.5,10
United Kingdom of Great Britain and Northern Ireland,Lebanon,2001.5833333333333,10
United Kingdom of Great Britain and Northern Ireland,Lebanon,2001.6666666666667,20
United Kingdom of Great Britain and Northern Ireland,Lebanon,2001.75,10
United Kingdom of Great Britain and Northern Ireland,Lebanon,2001.8333333333333,10
United Kingdom of Great Britain and Northern Ireland,Lebanon,2001.9166666666667,5
USA (EOIR),Lebanon,2001.0,4
USA (EOIR),Lebanon,2001.0833333333333,8
USA (EOIR),Lebanon,2001.1666666666667,21
USA (EOIR),Lebanon,2001.25,16
USA (EOIR),Lebanon,2001.3333333333333,5
USA (EOIR),Lebanon,2001.4166666666667,8
USA (EOIR),Lebanon,2001.5,8
USA (EOIR),Lebanon,2001.5833333333333,20
USA (EOIR),Lebanon,2001.6666666666667,11
USA (EOIR),Lebanon,2001.75,16
USA (EOIR),Lebanon,2001.8333333333333,18
USA (EOIR),Lebanon,2001.9166666666667,13
USA (INS/DHS),Lebanon,2001.3333333333333,7
USA (INS/DHS),Lebanon,2001.4166666666667,12
USA (INS/DHS),Lebanon,2001.6666666666667,11
USA (INS/DHS),Lebanon,2001.75,7
USA (INS/DHS),Lebanon,2001.9166666666667,9
Australia,Lebanon,2002.0,12
Australia,Lebanon,2002.0833333333333,10
Australia,Lebanon,2002.1666666666667,8
Australia,Lebanon,2002.25,10
Australia,Lebanon,2002.3333333333333,6
Australia,Lebanon,2002.4166666666667,14
Australia,Lebanon,2002.5,4
Australia,Lebanon,2002.5833333333333,11
Australia,Lebanon,2002.6666666666667,7
Australia,Lebanon,2002.75,13
Australia,Lebanon,2002.8333333333333,6
Australia,Lebanon,2002.9166666666667,4
Austria,Lebanon,2002.0,7
Austria,Lebanon,2002.1666666666667,1
Austria,Lebanon,2002.25,3
Austria,Lebanon,2002.3333333333333,3
Austria,Lebanon,2002.4166666666667,6
Austria,Lebanon,2002.5,4
Austria,Lebanon,2002.6666666666667,9
Austria,Lebanon,2002.75,2
Austria,Lebanon,2002.8333333333333,7
Austria,Lebanon,2002.9166666666667,4
Belgium,Lebanon,2002.0,9
Belgium,Lebanon,2002.0833333333333,8
Belgium,Lebanon,2002.1666666666667,10
Belgium,Lebanon,2002.25,9
Belgium,Lebanon,2002.3333333333333,14
Belgium,Lebanon,2002.4166666666667,17
Belgium,Lebanon,2002.5,7
Belgium,Lebanon,2002.5833333333333,12
Belgium,Lebanon,2002.6666666666667,12
Belgium,Lebanon,2002.75,13
Belgium,Lebanon,2002.8333333333333,9
Belgium,Lebanon,2002.9166666666667,12
Bulgaria,Lebanon,2002.0,1
Bulgaria,Lebanon,2002.4166666666667,2
Canada,Lebanon,2002.0,40
Canada,Lebanon,2002.0833333333333,23
Canada,Lebanon,2002.1666666666667,24
Canada,Lebanon,2002.25,20
Canada,Lebanon,2002.3333333333333,30
Canada,Lebanon,2002.4166666666667,15
Canada,Lebanon,2002.5,21
Canada,Lebanon,2002.5833333333333,19
Canada,Lebanon,2002.6666666666667,17
Canada,Lebanon,2002.75,31
Canada,Lebanon,2002.8333333333333,39
Canada,Lebanon,2002.9166666666667,26
Cyprus,Lebanon,2002.0,4
Cyprus,Lebanon,2002.0833333333333,1
Cyprus,Lebanon,2002.1666666666667,1
Cyprus,Lebanon,2002.25,2
Cyprus,Lebanon,2002.5,3
Cyprus,Lebanon,2002.5833333333333,2
Cyprus,Lebanon,2002.6666666666667,5
Cyprus,Lebanon,2002.75,1
Cyprus,Lebanon,2002.8333333333333,1
Cyprus,Lebanon,2002.9166666666667,3
Czech Rep.,Lebanon,2002.0833333333333,1
Czech Rep.,Lebanon,2002.5833333333333,2
Czech Rep.,Lebanon,2002.75,1
Denmark,Lebanon,2002.0,2
Denmark,Lebanon,2002.0833333333333,2
Denmark,Lebanon,2002.1666666666667,2
Denmark,Lebanon,2002.25,3
Denmark,Lebanon,2002.3333333333333,7
Denmark,Lebanon,2002.5,9
Denmark,Lebanon,2002.5833333333333,4
Denmark,Lebanon,2002.6666666666667,11
Denmark,Lebanon,2002.75,4
Denmark,Lebanon,2002.9166666666667,1
Finland,Lebanon,2002.1666666666667,1
France,Lebanon,2002.0,3
France,Lebanon,2002.0833333333333,4
France,Lebanon,2002.1666666666667,5
France,Lebanon,2002.25,3
France,Lebanon,2002.3333333333333,1
France,Lebanon,2002.4166666666667,1
France,Lebanon,2002.5,1
France,Lebanon,2002.5833333333333,2
France,Lebanon,2002.6666666666667,1
France,Lebanon,2002.75,4
France,Lebanon,2002.8333333333333,6
France,Lebanon,2002.9166666666667,1
Germany,Lebanon,2002.0,62
Germany,Lebanon,2002.0833333333333,56
Germany,Lebanon,2002.1666666666667,64
Germany,Lebanon,2002.25,63
Germany,Lebanon,2002.3333333333333,52
Germany,Lebanon,2002.4166666666667,49
Germany,Lebanon,2002.5,60
Germany,Lebanon,2002.5833333333333,49
Germany,Lebanon,2002.6666666666667,80
Germany,Lebanon,2002.75,89
Germany,Lebanon,2002.8333333333333,76
Germany,Lebanon,2002.9166666666667,66
Greece,Lebanon,2002.5833333333333,1
Greece,Lebanon,2002.6666666666667,4
Hungary,Lebanon,2002.0833333333333,1
Iceland,Lebanon,2002.75,1
Ireland,Lebanon,2002.0,2
Ireland,Lebanon,2002.1666666666667,9
Ireland,Lebanon,2002.3333333333333,3
Ireland,Lebanon,2002.4166666666667,9
Ireland,Lebanon,2002.6666666666667,2
Ireland,Lebanon,2002.75,1
Ireland,Lebanon,2002.8333333333333,1
Ireland,Lebanon,2002.9166666666667,1
Luxembourg,Lebanon,2002.3333333333333,1
Luxembourg,Lebanon,2002.9166666666667,1
Netherlands,Lebanon,2002.0,10
Netherlands,Lebanon,2002.0833333333333,11
Netherlands,Lebanon,2002.1666666666667,7
Netherlands,Lebanon,2002.25,3
Netherlands,Lebanon,2002.3333333333333,6
Netherlands,Lebanon,2002.4166666666667,11
Netherlands,Lebanon,2002.5,2
Netherlands,Lebanon,2002.5833333333333,2
Netherlands,Lebanon,2002.6666666666667,12
Netherlands,Lebanon,2002.75,4
Netherlands,Lebanon,2002.8333333333333,5
Netherlands,Lebanon,2002.9166666666667,5
New Zealand,Lebanon,2002.0,1
New Zealand,Lebanon,2002.4166666666667,1
New Zealand,Lebanon,2002.8333333333333,2
Norway,Lebanon,2002.0,7
Norway,Lebanon,2002.0833333333333,6
Norway,Lebanon,2002.1666666666667,6
Norway,Lebanon,2002.25,3
Norway,Lebanon,2002.3333333333333,3
Norway,Lebanon,2002.4166666666667,10
Norway,Lebanon,2002.5,4
Norway,Lebanon,2002.5833333333333,6
Norway,Lebanon,2002.6666666666667,3
Norway,Lebanon,2002.75,10
Norway,Lebanon,2002.8333333333333,6
Norway,Lebanon,2002.9166666666667,3
Romania,Lebanon,2002.1666666666667,1
Romania,Lebanon,2002.25,2
Romania,Lebanon,2002.4166666666667,1
Romania,Lebanon,2002.5,1
Romania,Lebanon,2002.6666666666667,1
Slovakia,Lebanon,2002.1666666666667,1
Slovakia,Lebanon,2002.5833333333333,1
Slovakia,Lebanon,2002.75,3
Slovakia,Lebanon,2002.8333333333333,3
Slovakia,Lebanon,2002.9166666666667,8
Spain,Lebanon,2002.0,1
Spain,Lebanon,2002.0833333333333,1
Spain,Lebanon,2002.1666666666667,1
Spain,Lebanon,2002.25,6
Spain,Lebanon,2002.4166666666667,2
Sweden,Lebanon,2002.0,28
Sweden,Lebanon,2002.0833333333333,33
Sweden,Lebanon,2002.1666666666667,13
Sweden,Lebanon,2002.25,22
Sweden,Lebanon,2002.3333333333333,17
Sweden,Lebanon,2002.4166666666667,23
Sweden,Lebanon,2002.5,22
Sweden,Lebanon,2002.5833333333333,24
Sweden,Lebanon,2002.6666666666667,30
Sweden,Lebanon,2002.75,30
Sweden,Lebanon,2002.8333333333333,33
Sweden,Lebanon,2002.9166666666667,25
Switzerland,Lebanon,2002.0,18
Switzerland,Lebanon,2002.0833333333333,8
Switzerland,Lebanon,2002.1666666666667,7
Switzerland,Lebanon,2002.25,6
Switzerland,Lebanon,2002.3333333333333,20
Switzerland,Lebanon,2002.4166666666667,18
Switzerland,Lebanon,2002.5,18
Switzerland,Lebanon,2002.5833333333333,21
Switzerland,Lebanon,2002.6666666666667,28
Switzerland,Lebanon,2002.75,25
Switzerland,Lebanon,2002.8333333333333,10
Switzerland,Lebanon,2002.9166666666667,8
Turkey,Lebanon,2002.4166666666667,1
Turkey,Lebanon,2002.75,1
United Kingdom of Great Britain and Northern Ireland,Lebanon,2002.0,4
United Kingdom of Great Britain and Northern Ireland,Lebanon,2002.0833333333333,5
United Kingdom of Great Britain and Northern Ireland,Lebanon,2002.1666666666667,7
United Kingdom of Great Britain and Northern Ireland,Lebanon,2002.25,6
United Kingdom of Great Britain and Northern Ireland,Lebanon,2002.3333333333333,8
United Kingdom of Great Britain and Northern Ireland,Lebanon,2002.4166666666667,8
United Kingdom of Great Britain and Northern Ireland,Lebanon,2002.5,16
United Kingdom of Great Britain and Northern Ireland,Lebanon,2002.5833333333333,5
United Kingdom of Great Britain and Northern Ireland,Lebanon,2002.6666666666667,25
United Kingdom of Great Britain and Northern Ireland,Lebanon,2002.75,21
United Kingdom of Great Britain and Northern Ireland,Lebanon,2002.8333333333333,17
United Kingdom of Great Britain and Northern Ireland,Lebanon,2002.9166666666667,28
USA (EOIR),Lebanon,2002.0,11
USA (EOIR),Lebanon,2002.0833333333333,19
USA (EOIR),Lebanon,2002.1666666666667,11
USA (EOIR),Lebanon,2002.25,12
USA (EOIR),Lebanon,2002.3333333333333,10
USA (EOIR),Lebanon,2002.4166666666667,3
USA (EOIR),Lebanon,2002.5,13
USA (EOIR),Lebanon,2002.5833333333333,4
USA (EOIR),Lebanon,2002.6666666666667,8
USA (EOIR),Lebanon,2002.75,8
USA (EOIR),Lebanon,2002.8333333333333,14
USA (EOIR),Lebanon,2002.9166666666667,5
USA (INS/DHS),Lebanon,2002.0833333333333,8
USA (INS/DHS),Lebanon,2002.1666666666667,9
USA (INS/DHS),Lebanon,2002.25,10
USA (INS/DHS),Lebanon,2002.4166666666667,10
USA (INS/DHS),Lebanon,2002.5833333333333,24
USA (INS/DHS),Lebanon,2002.6666666666667,7
USA (INS/DHS),Lebanon,2002.8333333333333,8
Australia,Lebanon,2003.0,17
Australia,Lebanon,2003.0833333333333,12
Australia,Lebanon,2003.1666666666667,7
Australia,Lebanon,2003.25,3
Australia,Lebanon,2003.3333333333333,5
Australia,Lebanon,2003.4166666666667,10
Australia,Lebanon,2003.5,7
Australia,Lebanon,2003.5833333333333,6
Australia,Lebanon,2003.6666666666667,7
Australia,Lebanon,2003.75,6
Australia,Lebanon,2003.8333333333333,6
Australia,Lebanon,2003.9166666666667,3
Austria,Lebanon,2003.0,6
Austria,Lebanon,2003.0833333333333,2
Austria,Lebanon,2003.25,4
Austria,Lebanon,2003.3333333333333,1
Austria,Lebanon,2003.4166666666667,1
Austria,Lebanon,2003.5,4
Austria,Lebanon,2003.5833333333333,1
Austria,Lebanon,2003.6666666666667,3
Austria,Lebanon,2003.75,1
Austria,Lebanon,2003.8333333333333,6
Austria,Lebanon,2003.9166666666667,22
Belgium,Lebanon,2003.0,14
Belgium,Lebanon,2003.0833333333333,16
Belgium,Lebanon,2003.1666666666667,12
Belgium,Lebanon,2003.25,13
Belgium,Lebanon,2003.3333333333333,15
Belgium,Lebanon,2003.4166666666667,7
Belgium,Lebanon,2003.5,18
Belgium,Lebanon,2003.5833333333333,7
Belgium,Lebanon,2003.6666666666667,15
Belgium,Lebanon,2003.75,13
Belgium,Lebanon,2003.8333333333333,16
Belgium,Lebanon,2003.9166666666667,14
Bulgaria,Lebanon,2003.0,1
Bulgaria,Lebanon,2003.5833333333333,1
Canada,Lebanon,2003.0,52
Canada,Lebanon,2003.0833333333333,57
Canada,Lebanon,2003.1666666666667,29
Canada,Lebanon,2003.25,30
Canada,Lebanon,2003.3333333333333,40
Canada,Lebanon,2003.4166666666667,21
Canada,Lebanon,2003.5,35
Canada,Lebanon,2003.5833333333333,30
Canada,Lebanon,2003.6666666666667,25
Canada,Lebanon,2003.75,26
Canada,Lebanon,2003.8333333333333,24
Canada,Lebanon,2003.9166666666667,21
Cyprus,Lebanon,2003.0,4
Cyprus,Lebanon,2003.0833333333333,8
Cyprus,Lebanon,2003.1666666666667,1
Cyprus,Lebanon,2003.25,5
Cyprus,Lebanon,2003.3333333333333,3
Cyprus,Lebanon,2003.4166666666667,1
Cyprus,Lebanon,2003.5833333333333,2
Cyprus,Lebanon,2003.6666666666667,1
Cyprus,Lebanon,2003.75,7
Cyprus,Lebanon,2003.8333333333333,1
Cyprus,Lebanon,2003.9166666666667,19
Czech Rep.,Lebanon,2003.0,10
Czech Rep.,Lebanon,2003.4166666666667,1
Czech Rep.,Lebanon,2003.5833333333333,1
Czech Rep.,Lebanon,2003.9166666666667,1
Denmark,Lebanon,2003.0,5
Denmark,Lebanon,2003.0833333333333,2
Denmark,Lebanon,2003.1666666666667,2
Denmark,Lebanon,2003.25,2
Denmark,Lebanon,2003.3333333333333,5
Denmark,Lebanon,2003.4166666666667,2
Denmark,Lebanon,2003.5,1
Denmark,Lebanon,2003.5833333333333,2
Denmark,Lebanon,2003.6666666666667,2
Denmark,Lebanon,2003.75,1
Finland,Lebanon,2003.25,1
Finland,Lebanon,2003.6666666666667,2
France,Lebanon,2003.0,3
France,Lebanon,2003.0833333333333,4
France,Lebanon,2003.1666666666667,3
France,Lebanon,2003.25,2
France,Lebanon,2003.3333333333333,1
France,Lebanon,2003.4166666666667,1
France,Lebanon,2003.5,4
France,Lebanon,2003.5833333333333,7
France,Lebanon,2003.6666666666667,1
France,Lebanon,2003.75,1
France,Lebanon,2003.9166666666667,10
Germany,Lebanon,2003.0,105
Germany,Lebanon,2003.0833333333333,69
Germany,Lebanon,2003.1666666666667,46
Germany,Lebanon,2003.25,47
Germany,Lebanon,2003.3333333333333,39
Germany,Lebanon,2003.4166666666667,40
Germany,Lebanon,2003.5,54
Germany,Lebanon,2003.5833333333333,35
Germany,Lebanon,2003.6666666666667,52
Germany,Lebanon,2003.75,60
Germany,Lebanon,2003.8333333333333,46
Germany,Lebanon,2003.9166666666667,44
Greece,Lebanon,2003.0,1
Greece,Lebanon,2003.0833333333333,5
Greece,Lebanon,2003.4166666666667,4
Greece,Lebanon,2003.75,1
Greece,Lebanon,2003.8333333333333,1
Greece,Lebanon,2003.9166666666667,4
Hungary,Lebanon,2003.0,1
Ireland,Lebanon,2003.25,2
Ireland,Lebanon,2003.5,1
Ireland,Lebanon,2003.5833333333333,1
Ireland,Lebanon,2003.6666666666667,1
Ireland,Lebanon,2003.8333333333333,3
Luxembourg,Lebanon,2003.9166666666667,1
Netherlands,Lebanon,2003.0,1
Netherlands,Lebanon,2003.0833333333333,1
Netherlands,Lebanon,2003.1666666666667,1
Netherlands,Lebanon,2003.25,6
Netherlands,Lebanon,2003.3333333333333,5
Netherlands,Lebanon,2003.4166666666667,1
Netherlands,Lebanon,2003.5,2
Netherlands,Lebanon,2003.6666666666667,5
Netherlands,Lebanon,2003.75,2
Netherlands,Lebanon,2003.8333333333333,2
Netherlands,Lebanon,2003.9166666666667,9
New Zealand,Lebanon,2003.25,1
New Zealand,Lebanon,2003.5833333333333,1
New Zealand,Lebanon,2003.9166666666667,1
Norway,Lebanon,2003.0,4
Norway,Lebanon,2003.1666666666667,1
Norway,Lebanon,2003.25,1
Norway,Lebanon,2003.3333333333333,6
Norway,Lebanon,2003.4166666666667,12
Norway,Lebanon,2003.5,8
Norway,Lebanon,2003.5833333333333,19
Norway,Lebanon,2003.6666666666667,2
Norway,Lebanon,2003.75,4
Norway,Lebanon,2003.8333333333333,12
Norway,Lebanon,2003.9166666666667,6
Poland,Lebanon,2003.0,1
Poland,Lebanon,2003.5,3
Poland,Lebanon,2003.5833333333333,1
Poland,Lebanon,2003.8333333333333,3
Romania,Lebanon,2003.0833333333333,1
Romania,Lebanon,2003.1666666666667,2
Romania,Lebanon,2003.3333333333333,1
Romania,Lebanon,2003.5,2
Romania,Lebanon,2003.5833333333333,1
Romania,Lebanon,2003.9166666666667,4
Slovakia,Lebanon,2003.0,2
Slovakia,Lebanon,2003.1666666666667,1
Slovakia,Lebanon,2003.4166666666667,3
Slovakia,Lebanon,2003.5,4
Slovakia,Lebanon,2003.6666666666667,5
Slovakia,Lebanon,2003.75,10
Slovakia,Lebanon,2003.8333333333333,7
Spain,Lebanon,2003.5,1
Spain,Lebanon,2003.9166666666667,1
Sweden,Lebanon,2003.25,27
Sweden,Lebanon,2003.3333333333333,26
Sweden,Lebanon,2003.4166666666667,40
Sweden,Lebanon,2003.5,32
Sweden,Lebanon,2003.5833333333333,22
Sweden,Lebanon,2003.6666666666667,40
Sweden,Lebanon,2003.75,39
Sweden,Lebanon,2003.8333333333333,24
Sweden,Lebanon,2003.9166666666667,34
Sweden,Lebanon,2003.0,50
Sweden,Lebanon,2003.0833333333333,28
Sweden,Lebanon,2003.1666666666667,36
Switzerland,Lebanon,2003.0,18
Switzerland,Lebanon,2003.0833333333333,17
Switzerland,Lebanon,2003.1666666666667,8
Switzerland,Lebanon,2003.25,11
Switzerland,Lebanon,2003.3333333333333,12
Switzerland,Lebanon,2003.4166666666667,7
Switzerland,Lebanon,2003.5,11
Switzerland,Lebanon,2003.5833333333333,10
Switzerland,Lebanon,2003.6666666666667,12
Switzerland,Lebanon,2003.75,26
Switzerland,Lebanon,2003.8333333333333,10
Switzerland,Lebanon,2003.9166666666667,9
Turkey,Lebanon,2003.0,1
Turkey,Lebanon,2003.4166666666667,2
Turkey,Lebanon,2003.5,1
Turkey,Lebanon,2003.8333333333333,1
United Kingdom of Great Britain and Northern Ireland,Lebanon,2003.0,19
United Kingdom of Great Britain and Northern Ireland,Lebanon,2003.0833333333333,25
United Kingdom of Great Britain and Northern Ireland,Lebanon,2003.1666666666667,34
United Kingdom of Great Britain and Northern Ireland,Lebanon,2003.25,32
United Kingdom of Great Britain and Northern Ireland,Lebanon,2003.3333333333333,21
United Kingdom of Great Britain and Northern Ireland,Lebanon,2003.4166666666667,24
United Kingdom of Great Britain and Northern Ireland,Lebanon,2003.5,41
United Kingdom of Great Britain and Northern Ireland,Lebanon,2003.5833333333333,38
United Kingdom of Great Britain and Northern Ireland,Lebanon,2003.6666666666667,18
United Kingdom of Great Britain and Northern Ireland,Lebanon,2003.75,26
United Kingdom of Great Britain and Northern Ireland,Lebanon,2003.8333333333333,10
United Kingdom of Great Britain and Northern Ireland,Lebanon,2003.9166666666667,19
USA (EOIR),Lebanon,2003.0,5
USA (EOIR),Lebanon,2003.0833333333333,9
USA (EOIR),Lebanon,2003.1666666666667,6
USA (EOIR),Lebanon,2003.25,7
USA (EOIR),Lebanon,2003.3333333333333,10
USA (EOIR),Lebanon,2003.4166666666667,13
USA (EOIR),Lebanon,2003.5,22
USA (EOIR),Lebanon,2003.5833333333333,18
USA (EOIR),Lebanon,2003.6666666666667,19
USA (EOIR),Lebanon,2003.75,9
USA (EOIR),Lebanon,2003.8333333333333,9
USA (EOIR),Lebanon,2003.9166666666667,11
USA (INS/DHS),Lebanon,2003.0,24
USA (INS/DHS),Lebanon,2003.0833333333333,12
USA (INS/DHS),Lebanon,2003.1666666666667,12
USA (INS/DHS),Lebanon,2003.75,9
Australia,Lebanon,2004.0,9
Australia,Lebanon,2004.0833333333333,6
Australia,Lebanon,2004.1666666666667,4
Australia,Lebanon,2004.25,1
Australia,Lebanon,2004.3333333333333,1
Australia,Lebanon,2004.4166666666667,7
Australia,Lebanon,2004.5,5
Australia,Lebanon,2004.5833333333333,1
Australia,Lebanon,2004.6666666666667,3
Australia,Lebanon,2004.75,9
Australia,Lebanon,2004.8333333333333,4
Australia,Lebanon,2004.9166666666667,7
Austria,Lebanon,2004.0,6
Austria,Lebanon,2004.0833333333333,6
Austria,Lebanon,2004.25,10
Austria,Lebanon,2004.3333333333333,1
Austria,Lebanon,2004.4166666666667,3
Austria,Lebanon,2004.5,1
Austria,Lebanon,2004.5833333333333,1
Austria,Lebanon,2004.6666666666667,3
Austria,Lebanon,2004.75,8
Austria,Lebanon,2004.8333333333333,2
Austria,Lebanon,2004.9166666666667,4
Belgium,Lebanon,2004.0,15
Belgium,Lebanon,2004.0833333333333,8
Belgium,Lebanon,2004.1666666666667,19
Belgium,Lebanon,2004.25,7
Belgium,Lebanon,2004.3333333333333,7
Belgium,Lebanon,2004.4166666666667,12
Belgium,Lebanon,2004.5,5
Belgium,Lebanon,2004.5833333333333,6
Belgium,Lebanon,2004.6666666666667,6
Belgium,Lebanon,2004.75,8
Belgium,Lebanon,2004.8333333333333,11
Belgium,Lebanon,2004.9166666666667,11
Bulgaria,Lebanon,2004.25,3
Bulgaria,Lebanon,2004.4166666666667,1
Bulgaria,Lebanon,2004.5,1
Bulgaria,Lebanon,2004.75,1
Canada,Lebanon,2004.0,23
Canada,Lebanon,2004.0833333333333,19
Canada,Lebanon,2004.1666666666667,15
Canada,Lebanon,2004.25,21
Canada,Lebanon,2004.3333333333333,7
Canada,Lebanon,2004.4166666666667,11
Canada,Lebanon,2004.5,14
Canada,Lebanon,2004.5833333333333,31
Canada,Lebanon,2004.6666666666667,22
Canada,Lebanon,2004.75,15
Canada,Lebanon,2004.8333333333333,11
Canada,Lebanon,2004.9166666666667,16
Cyprus,Lebanon,2004.0,7
Cyprus,Lebanon,2004.0833333333333,3
Cyprus,Lebanon,2004.1666666666667,7
Cyprus,Lebanon,2004.25,3
Cyprus,Lebanon,2004.4166666666667,6
Cyprus,Lebanon,2004.5,3
Cyprus,Lebanon,2004.6666666666667,8
Cyprus,Lebanon,2004.75,11
Cyprus,Lebanon,2004.8333333333333,16
Cyprus,Lebanon,2004.9166666666667,15
Czech Rep.,Lebanon,2004.8333333333333,1
Denmark,Lebanon,2004.0,4
Denmark,Lebanon,2004.1666666666667,8
Denmark,Lebanon,2004.25,2
Denmark,Lebanon,2004.3333333333333,3
Denmark,Lebanon,2004.4166666666667,1
Denmark,Lebanon,2004.5,2
Denmark,Lebanon,2004.5833333333333,5
Denmark,Lebanon,2004.75,2
Denmark,Lebanon,2004.8333333333333,1
Denmark,Lebanon,2004.9166666666667,1
Finland,Lebanon,2004.3333333333333,1
Finland,Lebanon,2004.5833333333333,5
France,Lebanon,2004.0,2
France,Lebanon,2004.0833333333333,1
France,Lebanon,2004.1666666666667,4
France,Lebanon,2004.25,4
France,Lebanon,2004.5,3
France,Lebanon,2004.5833333333333,1
France,Lebanon,2004.6666666666667,3
France,Lebanon,2004.75,3
France,Lebanon,2004.8333333333333,3
France,Lebanon,2004.9166666666667,4
Germany,Lebanon,2004.0,47
Germany,Lebanon,2004.0833333333333,29
Germany,Lebanon,2004.1666666666667,27
Germany,Lebanon,2004.25,34
Germany,Lebanon,2004.3333333333333,15
Germany,Lebanon,2004.4166666666667,32
Germany,Lebanon,2004.5,29
Germany,Lebanon,2004.5833333333333,19
Germany,Lebanon,2004.6666666666667,25
Germany,Lebanon,2004.75,29
Germany,Lebanon,2004.8333333333333,36
Germany,Lebanon,2004.9166666666667,23
Greece,Lebanon,2004.25,1
Greece,Lebanon,2004.4166666666667,1
Greece,Lebanon,2004.75,3
Greece,Lebanon,2004.8333333333333,1
Hungary,Lebanon,2004.8333333333333,2
Ireland,Lebanon,2004.3333333333333,3
Ireland,Lebanon,2004.4166666666667,1
Ireland,Lebanon,2004.75,5
Luxembourg,Lebanon,2004.6666666666667,1
Netherlands,Lebanon,2004.0,5
Netherlands,Lebanon,2004.0833333333333,2
Netherlands,Lebanon,2004.1666666666667,6
Netherlands,Lebanon,2004.25,3
Netherlands,Lebanon,2004.3333333333333,1
Netherlands,Lebanon,2004.5,3
Netherlands,Lebanon,2004.5833333333333,4
Netherlands,Lebanon,2004.6666666666667,2
Netherlands,Lebanon,2004.9166666666667,1
New Zealand,Lebanon,2004.0833333333333,1
Norway,Lebanon,2004.0,1
Norway,Lebanon,2004.0833333333333,2
